Title,Artist Name,Year Created,Url,Refrence No
Portrait of J. Vavrečan (1865–1870),"Peter Michal Bohúň (Slovak, 1822-1879)",1865–1870,https://artvee.com/dl/portrait-of-j-vavrecan/,219480fg.jpg
Jeune Brodeuse à la cage (18th century),"Jacobus Buys (Dutch, 1724-1801)",18th century,https://artvee.com/dl/jeune-brodeuse-a-la-cage/,234004fg.jpg
Brutus Listening to the Ambassadors from the Tarquins (circa 1790),"Louis Lafitte (French, 1770-1828)",circa 1790,https://artvee.com/dl/brutus-listening-to-the-ambassadors-from-the-tarquins/,230730fg.jpg
"Portrait de l’abbé Athanase Auger (1734-1792), philologue et littérateur. (1792)","François Bonneville (French, 18th century)",1792,https://artvee.com/dl/portrait-de-labbe-athanase-auger-1734-1792-philologue-et-litterateur/,232658fg.jpg
Scene At The Ball (1884),"Albert Edelfelt (Finnish, 1854 - 1905)",1884,https://artvee.com/dl/scene-at-the-ball/,204977fg.jpg
"Portrait of Hendrik Merkus, Baron de Kock, Army Commandant and after 1826 Lieutenant Governor-General of the Dutch East Indies (1826 - 1857)","Cornelis Kruseman (Dutch, 1797-1857)",1826 - 1857,https://artvee.com/dl/portrait-of-hendrik-merkus-baron-de-kock-army-commandant-and-after-1826-lieutenant-governor-general-of-the-dutch-east-indies/,231294fg.jpg
Portrait of a Man with a Book (circa 1525),"Correggio (Italian, 1489-1534)",circa 1525,https://artvee.com/dl/portrait-of-a-man-with-a-book/,225912fg.jpg
Study for the figure of eugene of savoy,"Jan Van Huchtenburg (Dutch, 1647 - 1733)",None,https://artvee.com/dl/study-for-the-figure-of-eugene-of-savoy/,222562fg.jpg
Portrait of Professor E.N.Setälä (1911),"Akseli Gallen-Kallela (Finnish, 1865 - 1931)",1911,https://artvee.com/dl/portrait-of-professor-e-n-setala/,224372fg.jpg
Tobias Smollet,"Nathaniel Dance Holland (English, 1735 – 1811)",None,https://artvee.com/dl/tobias-smollet/,210915fg.jpg
"Jacoba of Bavaria (1401-1436), countess of Holland and Zeeland (c. 1435)","Pieter Willem Sebes (Dutch, 1830-1906)",c. 1435,https://artvee.com/dl/jacoba-of-bavaria-1401-1436-countess-of-holland-and-zeeland/,232209fg.jpg
Ritratto di Mademoiselle Emilienne Le Roy (1912),"Giovanni Boldini (Italian, 1842-1931)",1912,https://artvee.com/dl/ritratto-di-mademoiselle-emilienne-le-roy/,228149fg.jpg
Portrait of Mrs. Müller (circa 1847-1849),"Ludwig Knaus (German, 1829-1921)",circa 1847-1849,https://artvee.com/dl/portrait-of-mrs-muller/,235927fg.jpg
Self-portrait (1890 - 1894),"Jan Verkade (Dutch, 1868-1946)",1890 - 1894,https://artvee.com/dl/self-portrait-121/,212472fg.jpg
Spotprent op de Tiercering van 1810 (1810 - 1812),"Jacob Smies (Dutch, 1765-1833)",1810 - 1812,https://artvee.com/dl/spotprent-op-de-tiercering-van-1810/,232804fg.jpg
The Sulky Race,"Alfredo Tominz (Italian, 1854-1936)",None,https://artvee.com/dl/the-sulky-race/,234709fg.jpg
"Waiting for a Bite, Central Park (circa 1886)","John George Brown (American, 1831-1913)",circa 1886,https://artvee.com/dl/waiting-for-a-bite-central-park/,229276fg.jpg
A Young Woman With a Birdcage,"Jean-Baptiste Greuze (French, 1725-1805)",None,https://artvee.com/dl/a-young-woman-with-a-birdcage/,217917fg.jpg
Dilettante (1896),"Vladimir Egorovich Makovsky (Russian, 1846-1920)",1896,https://artvee.com/dl/dilettante/,244539fg.jpg
A Young Lady playing the Guitar (1669),"Caspar Netscher (Dutch, 1639-1684)",1669,https://artvee.com/dl/a-young-lady-playing-the-guitar/,215151fg.jpg
The piano lesson,Benno Sachs,None,https://artvee.com/dl/the-piano-lesson-5/,237469fg.jpg
Lady With Green Hat (Mlle. Dieterle),"Pierre-Auguste Renoir (French, 1841-1919)",Mlle. Dieterle,https://artvee.com/dl/lady-with-green-hat-mlle-dieterle/,214575fg.jpg
Tennis at Hertingfordbury,"Spencer Frederick Gore (English, 1878 - 1914)",None,https://artvee.com/dl/tennis-at-hertingfordbury/,211324fg.jpg
Mrs. Hugh Morgan and Her Daughter (c. 1771),"Angelica Kauffmann (Swiss, 1741 – 1807)",c. 1771,https://artvee.com/dl/mrs-hugh-morgan-and-her-daughter/,200166fg.jpg
The Conversation (1875-79),"Marcellin-Gilbert Desboutin (French, 1823 – 1902)",1875-79,https://artvee.com/dl/the-conversation-5/,230748fg.jpg
Otto von Aichelburg-Zossenegg als Kavallerieoberleutnant (1916),"Anton Kolig (Austrian, 1886-1950)",1916,https://artvee.com/dl/otto-von-aichelburg-zossenegg-als-kavallerieoberleutnant/,223368fg.jpg
The Dead Flower (1868),"Manuel Ocaranza (Mexican, 1841 - 1882)",1868,https://artvee.com/dl/the-dead-flower/,237135fg.jpg
The Boot Polisher (1890),"Henri Delavallée (French, 1862-1943)",1890,https://artvee.com/dl/the-boot-polisher/,224818fg.jpg
"Portrait de Pierre Waldeck-Rousseau (1846-1904), homme politique (1894)","Henri Gervex (French, 1852-1929)",1894,https://artvee.com/dl/portrait-de-pierre-waldeck-rousseau-1846-1904-homme-politique/,204508DI02fg.jpg
Portrait of Hans (Johann Nepomuk) Reithoffer (1914),"Richard Bitterlich (Austrian, 1862 - 1940)",1914,https://artvee.com/dl/portrait-of-hans-johann-nepomuk-reithoffer/,244454fg.jpg
The Jewish Bride (c. 1665 - c. 1669),"Rembrandt van Rijn (Dutch, 1606-1669)",c. 1665 - c. 1669,https://artvee.com/dl/the-jewish-bride/,202713fg.jpg
The Fisherman’s Wife,"Georges-Jean-Marie Haquette (French, 1854 - 1906)",None,https://artvee.com/dl/the-fishermans-wife/,205478fg.jpg
Bagpipe Player (1879),"Pantaleon Szyndler (Polish, 1846 - 1905)",1879,https://artvee.com/dl/bagpipe-player-2/,229945fg.jpg
Portrait of a Woman (ca. 1915-1916),"Carl Newman (American, 1858-1932)",ca. 1915-1916,https://artvee.com/dl/portrait-of-a-woman-75/,217242fg.jpg
Portrait of a young girl (1891),"Nikolai Dmitrievich Kuznetsov (Russian, 1850-1929)",1891,https://artvee.com/dl/portrait-of-a-young-girl-34/,240385fg.jpg
Portrait of an Old Man,"Alphonse Legros (French, 1837-1911)",None,https://artvee.com/dl/portrait-of-an-old-man/,200135fg.jpg
"Self-portrait with portrait of Bernard, ‘Les Misérables’ (1888)","Paul Gauguin (French, 1848-1903)",1888,https://artvee.com/dl/self-portrait-with-portrait-of-bernard-les-miserables-2/,244376fg.jpg
Easter Lilies,"Alice Pike Barney (American, 1857–1931)",None,https://artvee.com/dl/easter-lilies/,214863fg.jpg
Portrait of Mrs. Samuel Dick And Her Daughter (1790),"Gilbert Stuart (American, 1755-1828)",1790,https://artvee.com/dl/portrait-of-mrs-samuel-dick-and-her-daughter/,226775fg.jpg
Family portrait (circa 1630- 1635),"Cornelis de Vos (Flemish, 1584 - 1651)",circa 1630- 1635,https://artvee.com/dl/family-portrait-6/,240798fg.jpg
Sophie Schröder in einem Kostüm,"Moritz Michael Daffinger (Austrian, 1790-1849)",None,https://artvee.com/dl/sophie-schroder-in-einem-kostum/,235453fg.jpg
Portrait Study of a Girl (ca. 1823),"William Henry Hunt (English, 1790-1864)",ca. 1823,https://artvee.com/dl/portrait-study-of-a-girl/,236053fg.jpg
Vente publique de tableaux (1785),"Pierre-Antoine Demachy (French, 1723 - 1807)",1785,https://artvee.com/dl/vente-publique-de-tableaux/,204690DI02fg.jpg
Harlequin (1888-1890),"Paul Cézanne (French, 1839-1906)",1888-1890,https://artvee.com/dl/harlequin-2/,202340fg.jpg
Alla Fiera Di Gravedona,"Uberto Dell'Orto (Italian, 1848-1895)",None,https://artvee.com/dl/alla-fiera-di-gravedona/,227935fg.jpg
La jeune maman,"Ferdinand Willaert (Belgian, 1861-1939)",None,https://artvee.com/dl/la-jeune-maman/,228587fg.jpg
Dame am Kamin (1897-1898),"Gustav Klimt (Austrian, 1862-1918)",1897-1898,https://artvee.com/dl/dame-am-kamin/,223806fg.jpg
Portrait of Isaac Abrahamsz. Massa (1626),"Frans Hals (Dutch, c. 1581-1666)",1626,https://artvee.com/dl/portrait-of-isaac-abrahamsz-massa/,235794fg.jpg
A Lady in the Studio (1863 – 1867),"David Jacobsen (Danish, 1821 - 1871)",1863 – 1867,https://artvee.com/dl/a-lady-in-the-studio/,212003fg.jpg
Selbstbildnis Friedrich von Amerling (1855),"Friedrich von Amerling (Austrian, 1803 - 1887)",1855,https://artvee.com/dl/selbstbildnis-friedrich-von-amerling-3/,220143fg.jpg
Elizabeth Cady Stanton (1889),Anna Elizabeth Klumpke,1889,https://artvee.com/dl/elizabeth-cady-stanton-2/,241709fg.jpg
Soldados paraguayos heridos prisioneros de la batalla de Yatay (1892),"Cándido Lopez (Argentine, 1840 - 1902)",1892,https://artvee.com/dl/soldados-paraguayos-heridos-prisioneros-de-la-batalla-de-yatay/,236686fg.jpg
Pilgrimage in Diegem (1857),"Charles de Groux (Belgian, 1825-1870)",1857,https://artvee.com/dl/pilgrimage-in-diegem/,240745fg.jpg
"Portrait de Charles Sedelmeyer (1837-1925), marchand de tableaux. (1911)","Gabriel Ferrier (French, 1847-1914)",1911,https://artvee.com/dl/portrait-de-charles-sedelmeyer-1837-1925-marchand-de-tableaux/,204470DI02fg.jpg
"Portrait Of A Lady, Said To Be Nell Gwyn","Sir Peter Lely (Dutch, 1618-1680)",None,https://artvee.com/dl/portrait-of-a-lady-said-to-be-nell-gwyn/,227924fg.jpg
Ophelia,"Charles Louis Müller (French, 1815-1892)",None,https://artvee.com/dl/ophelia-7/,228539fg.jpg
The Mosquito Net,"John Singer Sargent (American, 1856-1925)",None,https://artvee.com/dl/the-mosquito-net/,207697fg.jpg
Young Lady With a Parrot,"Eugène Accard (French, 1824-1888)",None,https://artvee.com/dl/young-lady-with-a-parrot/,205331fg.jpg
Woman with Tambourine (1920),"Henry Hutt (American, 1875-1950)",1920,https://artvee.com/dl/woman-with-tambourine/,228918fg.jpg
Modern Egyptian (ca. 1893),"Antonio Zeno Shindler (American, 1823-1899)",ca. 1893,https://artvee.com/dl/modern-egyptian/,217201fg.jpg
Portrait of an old woman with a bowl,"Pietro Bellotti (Italian, 1623 - 1700)",None,https://artvee.com/dl/portrait-of-an-old-woman-with-a-bowl-2/,240422fg.jpg
"Ferdinand VII (1784–1833), When Prince of Asturias","Francisco de Goya (Spanish, 1746 - 1828)",1784–1833,https://artvee.com/dl/ferdinand-vii-1784-1833-when-prince-of-asturias/,224661fg.jpg
Pierre Robin,"Nicolas Perseval (French, 1745-1837)",None,https://artvee.com/dl/pierre-robin/,236475fg.jpg
In the Time of Harmony; The Joy of Life–Sunday by the Sea (1895 - 1896),"Paul Signac (French, 1863-1935)",1895 - 1896,https://artvee.com/dl/in-the-time-of-harmony-the-joy-of-life-sunday-by-the-sea/,242659fg.jpg
Homme au grand chapeau (1860-1870),"Eduardo Zamacois y Zabala (Spanish, 1841 - 1871)",1860-1870,https://artvee.com/dl/homme-au-grand-chapeau/,233416fg.jpg
"Gen. Robt. E. Lee at Fredericksburg, Dec. 13, 1862 (1900)","Henry Alexander Ogden (American, 1856-1936)",1900,https://artvee.com/dl/gen-robt-e-lee-at-fredericksburg-dec-13-1862/,230510fg.jpg
Partie de cartes (19th Century),"Nicolas Toussaint Charlet (French, 1792-1845)",19th Century,https://artvee.com/dl/partie-de-cartes/,233106fg.jpg
Josef Kreutzinger (Kupferstecher) (1828),"Jakob Gauermann (German, 1773–1843)",1828,https://artvee.com/dl/josef-kreutzinger-kupferstecher/,220264fg.jpg
Sunday Mass,"Gari Melchers (American, 1860-1932)",None,https://artvee.com/dl/sunday-mass/,227264fg.jpg
A Girl Sewing,"Nicolaes Maes (Dutch, 1634 - 1693)",None,https://artvee.com/dl/a-girl-sewing/,225078fg.jpg
An Italian Peasant Girl (c. 1848),"Dominique Louis Papety (French, 1815-1849)",c. 1848,https://artvee.com/dl/an-italian-peasant-girl/,215235fg.jpg
Seated Woman with Fur Neckpiece and Red Background (c. 1916),"William James Glackens (American, 1870 - 1938)",c. 1916,https://artvee.com/dl/seated-woman-with-fur-neckpiece-and-red-background/,203089fg.jpg
He Toils at Eighty (1884),"John George Brown (American, 1831-1913)",1884,https://artvee.com/dl/he-toils-at-eighty/,237674fg.jpg
Self-portrait,Jean-Baptiste Cariven,None,https://artvee.com/dl/self-portrait-613/,244145fg.jpg
His Favorite Model (ca. 1885),"John Ferguson Weir (American, 1841-1926)",ca. 1885,https://artvee.com/dl/his-favorite-model/,201807fg.jpg
Madame de Flesselles (1747),"Jean-Marc Nattier (French, 1685-1766)",1747,https://artvee.com/dl/madame-de-flesselles/,226137fg.jpg
"The Return, Tynemouth (1881)","Winslow Homer (American, 1836-1910)",1881,https://artvee.com/dl/the-return-tynemouth/,203203fg.jpg
Portrait of an Old Woman (1860–1870),"Peter Michal Bohúň (Slovak, 1822-1879)",1860–1870,https://artvee.com/dl/portrait-of-an-old-woman-4/,219470fg.jpg
Sac and Fox Indian (ca. 1893),"Antonio Zeno Shindler (American, 1823-1899)",ca. 1893,https://artvee.com/dl/sac-and-fox-indian/,217212fg.jpg
Belva Ann Bennett Lockwood (1913),Nellie Mathes Horne,1913,https://artvee.com/dl/belva-ann-bennett-lockwood-2/,241993fg.jpg
Portrait of a Gentleman (circa 1554),"Jacopo Tintoretto (Italian, 1518-1594)",circa 1554,https://artvee.com/dl/portrait-of-a-gentleman-22/,210377fg.jpg
Wounded Lover (1922),"Frank Earle Schoonover (American, 1877-1972)",1922,https://artvee.com/dl/wounded-lover/,229168fg.jpg
The Arab Cobbler (1891),"Pavlos Prosalentis (Greek, 1784 - 1837)",1891,https://artvee.com/dl/the-arab-cobbler/,207860fg.jpg
Arabs on Horseback,"Adolf Schreyer (German, 1828-1899)",None,https://artvee.com/dl/arabs-on-horseback-2/,242802fg.jpg
Peasants Crossing a Stream (c. 1670),"Jan Siberechts (Flemish, 1627-1703)",c. 1670,https://artvee.com/dl/peasants-crossing-a-stream/,501064ld.jpg
Brutus and Porcia (1490),"Bernardino Orsi da Collecchio (Italian, c. 1450-1532)",1490,https://artvee.com/dl/brutus-and-porcia/,229506fg.jpg
Kaiser Franz im Kreise seiner Familie,"Charles Scolik (Austrian, 1853-1928)",None,https://artvee.com/dl/kaiser-franz-im-kreise-seiner-familie/,234820fg.jpg
Au rendez-vous des canotiers (1872),"Luigi Loir (French, 1845 - 1916)",1872,https://artvee.com/dl/au-rendez-vous-des-canotiers-2/,225615fg.jpg
"Portrait Of Isabel De Borbon, Infanta of Spain (1821-1897) When A Baby","Vicente López Portaña (Spanish, 1772 – 1850)",1821-1897,https://artvee.com/dl/portrait-of-isabel-de-borbon-infanta-of-spain-1821-1897-when-a-baby/,227080fg.jpg
A Political Cobbler (1873),"Orfeo Orfei (Italian, 1836-1915)",1873,https://artvee.com/dl/a-political-cobbler/,202306fg.jpg
The Banjo Player,"Thomas Eakins (American, 1844-1916)",None,https://artvee.com/dl/the-banjo-player/,202894fg.jpg
Bear-Hunting in the Winter (1861),"Wilhelm Wallander (Swedish, 1821–1888)",1861,https://artvee.com/dl/bear-hunting-in-the-winter/,203051fg.jpg
The Village Lawyer’s Office (1618),"Pieter Brueghel The Younger (Flemish, 1565–1636)",1618,https://artvee.com/dl/the-village-lawyers-office/,227898fg.jpg
The Milliner (1872–1882),"Eva Gonzalès (French, 1849 - 1883)",1872–1882,https://artvee.com/dl/the-milliner/,200792fg.jpg
Portrait of the Painter Wilhelm Wetlesen (1907),"Thorvald Erichsen (Norwegian, 1868–1939)",1907,https://artvee.com/dl/portrait-of-the-painter-wilhelm-wetlesen/,221694fg.jpg
Scene from a Novella,"Liberale da Verona (Italian, 1441-1526)",None,https://artvee.com/dl/scene-from-a-novella/,225012fg.jpg
"Portrait of a Woman, possibly Anne Codde (1529)","Maarten Van Heemskerck (Dutch, 1498 – 1574)",1529,https://artvee.com/dl/portrait-of-a-woman-possibly-anne-codde/,232014fg.jpg
An Elegant Lady,"Constantin Guys (French, 1805-1892)",None,https://artvee.com/dl/an-elegant-lady-2/,214091fg.jpg
Supper,"Max Scholz (German, 1855–1906)",None,https://artvee.com/dl/supper-2/,214521fg.jpg
Selbstporträt (1878),"Heinrich von Angeli (Austrian, 1840-1925)",1878,https://artvee.com/dl/selbstportrat-12/,223048fg.jpg
Le Voyageur (Le Marechal Ney A Cheval Luttant Contre Le Vent) (1886),"Ernest Meissonier (French, 1815-1891)",1886,https://artvee.com/dl/le-voyageur-le-marechal-ney-a-cheval-luttant-contre-le-vent/,207613fg.jpg
Mrs. Gabriel Manigault (1757),"Jeremiah Theus (American, 1716-1774)",1757,https://artvee.com/dl/mrs-gabriel-manigault/,224912fg.jpg
Copy of Reclining Young Woman in Spanish Costume (1862),"Édouard Manet (French, 1832-1883)",1862,https://artvee.com/dl/copy-of-reclining-young-woman-in-spanish-costume/,228062fg.jpg
Portrait of Dr. Mason Fitch Cogswell (1761–1830) (1791),Ralph Eleaser Whiteside Earl,1791,https://artvee.com/dl/portrait-of-dr-mason-fitch-cogswell-1761-1830/,242673fg.jpg
Prinzregent Luitpold von Bayern (1897),"Franz von Stuck (German, 1863-1928)",1897,https://artvee.com/dl/prinzregent-luitpold-von-bayern/,239025fg.jpg
Waiting for Dawn (1903),"William Gilbert Gaul (American, 1855–1919)",1903,https://artvee.com/dl/waiting-for-dawn/,238792fg.jpg
Portrait of a Lady (ca. 1820-1825),"Gilbert Stuart (American, 1755-1828)",ca. 1820-1825,https://artvee.com/dl/portrait-of-a-lady-11/,201148fg.jpg
Interior of a monastery in Italy (1853),"Elmslie William Dallas (English, 1809-1879)",1853,https://artvee.com/dl/interior-of-a-monastery-in-italy/,228570fg.jpg
George Washington (circa 1856),"Rembrandt Peale (American, 1778-1860)",circa 1856,https://artvee.com/dl/george-washington-16/,229342fg.jpg
Abigail Smith Adams (Mrs. John Adams) (1800-1815),"Gilbert Stuart (American, 1755-1828)",1800-1815,https://artvee.com/dl/abigail-smith-adams-mrs-john-adams/,201136fg.jpg
Portræt af justitsråd Jacob Rasmus Damkier,"Jørgen Roed (Danish, 1808 – 1888)",None,https://artvee.com/dl/portraet-af-justitsrad-jacob-rasmus-damkier/,210615fg.jpg
Paysanne Au Repos (Peasant Girl Resting) (1873),"Jules Breton (French, 1827-1906)",1873,https://artvee.com/dl/paysanne-au-repos-peasant-girl-resting/,207750fg.jpg
Lillans sista bädd (‘The last bed of The Little One’) (1858),"Amalia Lindegren (Swedish, 1814 - 1891)",1858,https://artvee.com/dl/lillans-sista-badd-the-last-bed-of-the-little-one/,244611fg.jpg
Dr. von Bach (1824),"Johann Baptist von Lampi the Elder (German, 1751 – 1830)",1824,https://artvee.com/dl/dr-von-bach/,223907fg.jpg
Circenses (The Circus Performers),"Vicente March Marco (Spanish, 1859-1914)",The Circus Performers,https://artvee.com/dl/circenses-the-circus-performers/,226502fg.jpg
Playing checkers,"Pieter Gerardus Sjamaar (Dutch, 1819-1876)",None,https://artvee.com/dl/playing-checkers/,240416fg.jpg
Self-Portrait,"William Keeble (English, 1714 - 1774)",None,https://artvee.com/dl/self-portrait-100/,211552fg.jpg
The Orchestra (c. 1880),"Jean-Louis Forain (French, 1852 - 1931)",c. 1880,https://artvee.com/dl/the-orchestra/,230622fg.jpg
The Carnations (1901),"Karl Witkowski (American, 1860–1910)",1901,https://artvee.com/dl/the-carnations/,207765fg.jpg
Jean as a Huntsman (1910),"Pierre-Auguste Renoir (French, 1841-1919)",1910,https://artvee.com/dl/jean-as-a-huntsman/,230812fg.jpg
The Fruit Seller,"Emile Eisman-Semenowsky (French, 1853 - 1918)",None,https://artvee.com/dl/the-fruit-seller/,226699fg.jpg
Einem verwundeten Offizier wird die letzte Ölung erteilt (1834),"Albert Schindler (Austrian, 1805-1861)",1834,https://artvee.com/dl/einem-verwundeten-offizier-wird-die-letzte-olung-erteilt/,223310fg.jpg
Alma Koskeli portree (between 1916 and 1917),"Konrad Mägi (Estonian, 1878 – 1925)",between 1916 and 1917,https://artvee.com/dl/alma-koskeli-portree/,242285fg.jpg
Double Portrait of Isaac Pontanus and Hendrik van Beek (1689),"Michiel Van Musscher (Dutch, 1645-1705)",1689,https://artvee.com/dl/double-portrait-of-isaac-pontanus-and-hendrik-van-beek/,232069fg.jpg
Profile of a Woman (from memory) (1932),"Helene Schjerfbeck (Finnish, 1862 – 1946)",1932,https://artvee.com/dl/profile-of-a-woman-from-memory/,224802fg.jpg
Building Site in Amsterdam (1891),"Richard Nicolaüs Roland Holst (Dutch, 1868 - 1938)",1891,https://artvee.com/dl/building-site-in-amsterdam/,202733fg.jpg
Miss Wood (ca. 1730),"William Hogarth (English, 1697-1764)",ca. 1730,https://artvee.com/dl/miss-wood/,204869DI03fg.jpg
The Ghost Story (1887),"Walter MacEwen (American, 1860–1943)",1887,https://artvee.com/dl/the-ghost-story-2/,216423fg.jpg
