Title,Artist Name,Year Created,Url,Refrence
Flower Children pl57 (1910),"Marion T. Ross (American, 1881-1937)",1910,https://artvee.com/dl/flower-children-pl57/,915413il.jpg
"Art – Goût – Beauté, p. 20 (1932)",Anonymous,1932,https://artvee.com/dl/art-gout-beaute-p-20-3/,50264fs.jpg
"An original theory or new hypothesis of the universe, Plate XXXI (1750)","Thomas Wright (English, 1711 – 1786)",1750,https://artvee.com/dl/an-original-theory-or-new-hypothesis-of-the-universe-plate-xxxi/,912327il.jpg
PRÉ CATELAN. – Voici une bien… (1923),Anonymous,1923,https://artvee.com/dl/tres-parisien-1923-no-5-8-pre-catelan-voici-une-bien/,50546fs.jpg
untitled (1912),"Will R. Barnes (American, ?-1939)",1912,https://artvee.com/dl/untitled-155/,910491il.jpg
Rural Landscape (1911–24),"Herbert Crowley (English, 1873 – 1937)",1911–24,https://artvee.com/dl/rural-landscape-3/,907055il.jpg
Jimmy Durante (1930),"Henry Major (American, 1889 - 1948)",1930,https://artvee.com/dl/jimmy-durante/,912141il.jpg
Flower Girl (1898),"William Nicholson (English, 1872-1949)",1898,https://artvee.com/dl/flower-girl-3/,913539il.jpg
The Children’s Homer pl 53 (1918),"Padraic Colum (Irish, 1881 – 1972)",1918,https://artvee.com/dl/the-childrens-homer-pl-53/,909921il.jpg
Fashion in terms of embroidery (1919),Anonymous,1919,https://artvee.com/dl/fashion-in-terms-of-embroidery/,51188fs.jpg
Jerusalem (1929),"Frank Newbould (English, 1887 – 1951)",1929,https://artvee.com/dl/jerusalem/,901350il.jpg
Ladies visiting gown (1899),Anonymous,1899,https://artvee.com/dl/ladies-visiting-gown/,51225fs.jpg
Marching through Georgia (1908),"Louis Glackens (American, 1866-1933)",1908,https://artvee.com/dl/marching-through-georgia/,903712il.jpg
The Shepherd and his Dog (1900),"Percy J. Billinghurst (English, 1871-1933)",1900,https://artvee.com/dl/the-shepherd-and-his-dog/,909437il.jpg
Elégante lisant sur un canapé,"Paul César Helleu (French, 1859-1927)",None,https://artvee.com/dl/elegante-lisant-sur-un-canape/,219993fg.jpg
‘Will ye gang wi’ me to the Elfiyn Knowe.’ (1920),"Warwick Goble (English, 1862 – 1943)",1920,https://artvee.com/dl/will-ye-gang-wi-me-to-the-elfiyn-knowe/,909990il.jpg
Handsome reception gowns (1899),Anonymous,1899,https://artvee.com/dl/handsome-reception-gowns/,51207fs.jpg
"Dipinta nella stanza al numero V, conforme il contro della pianta. (1783)","Pierre-Jean Mariette (French, 1694-1774)",1783,https://artvee.com/dl/dipinta-nella-stanza-al-numero-v-conforme-il-contro-della-pianta/,903436il.jpg
The Picture-Poetry Book pl15 (1935),"Lois Mailou Jones (American, 1905 – 1998)",1935,https://artvee.com/dl/the-picture-poetry-book-pl15/,907621il.jpg
Act II-8 Irish Girls (1913),"Will R. Barnes (American, ?-1939)",1913,https://artvee.com/dl/act-ii-8-irish-girls/,910127il.jpg
How God Fix Jonah pl18 (1946),"Letterio Calapai (American, 1902–1993)",1946,https://artvee.com/dl/how-god-fix-jonah-pl18/,907602il.jpg
By day she made herself into a cat (1920),"Arthur Rackham (English, 1867-1939)",1920,https://artvee.com/dl/by-day-she-made-herself-into-a-cat/,909045il.jpg
Créations Jane REGNY – L’OMBRE VERTE (1926),Anonymous,1926,https://artvee.com/dl/tres-parisien-1926-no-1-pl-10-creations-jane-regny-lombre-verte/,50180fs.jpg
The faithful Beasts wept round the dead Body of the Prince (1906),"Henry Justice Ford (English, 1860–1941)",1906,https://artvee.com/dl/the-faithful-beasts-wept-round-the-dead-body-of-the-prince/,909779il.jpg
Bellos consejos. (Pretty teachings.) (1796-1797),"Francisco de Goya (Spanish, 1746 - 1828)",1796-1797,https://artvee.com/dl/bellos-consejos-pretty-teachings/,914036il.jpg
Pictorial Review cover (1907),"F. Graham Cootes (American, 1879-1960)",1907,https://artvee.com/dl/pictorial-review-cover/,906052il.jpg
What we get to eat in the country (1906),"Samuel Ehrhart (American, 1862-1937)",1906,https://artvee.com/dl/what-we-get-to-eat-in-the-country/,901966il.jpg
De Grote Kerk te Veere (1883),"Johannes Frederik Engelbert ten Klooster (Dutch, 1873–1940)",1883,https://artvee.com/dl/de-grote-kerk-te-veere/,902676il.jpg
Vers Armenonville (1905),"Georges Goursat (Sem) (French, 1863–1934)",1905,https://artvee.com/dl/vers-armenonville/,912897il.jpg
Little Brown Bear interior illustration (1920),"Johnny Gruelle (American, 1880-1938)",1920,https://artvee.com/dl/little-brown-bear-interior-illustration/,905975il.jpg
It’s Better to Get It from Eastman! (1956),"Eastman Kodak Company (American, 20th Century)",1956,https://artvee.com/dl/its-better-to-get-it-from-eastman-7/,915160il.jpg
Les éléments de l’art arabe pl 020 (1879),"Jules Bourgoin (French, 1838-1908)",1879,https://artvee.com/dl/les-elements-de-lart-arabe-pl-020/,904999il.jpg
In Mexico (1913),"Helen Hyde (American, 1868 – 1919)",1913,https://artvee.com/dl/in-mexico-2/,901766il.jpg
Tobe de plag (1912),Anonymous,1912,https://artvee.com/dl/journal-des-dames-et-des-modes-1912-costumes-parisiens-no-15-tobe-de-plag/,50332fs.jpg
Femme du Riff (1897),"Louis Auguste Girardot (French, 1858–1933)",1897,https://artvee.com/dl/femme-du-riff/,901266il.jpg
The Geese and the Cranes (1908),"Walter Crane (English, 1845 - 1915)",1908,https://artvee.com/dl/the-geese-and-the-cranes/,909537il.jpg
Indian Fruit Brand Label (1930-1950),Anonymous,1930-1950,https://artvee.com/dl/indian-fruit-brand-label/,911101il.jpg
Blue Goose Bahama Tomatoes Label (1930s),Anonymous,1930s,https://artvee.com/dl/blue-goose-bahama-tomatoes-label/,910830il.jpg
Portrait of a Young Lady with Hat,"Paul César Helleu (French, 1859-1927)",None,https://artvee.com/dl/portrait-of-a-young-lady-with-hat/,906197il.jpg
By-Products (1916),,1916,https://artvee.com/dl/by-products-2/,913403il.jpg
I Had a Dog and a Cat Pl 13 (1928),"Josef Čapek (Czech, 1887 – 1945)",1928,https://artvee.com/dl/i-had-a-dog-and-a-cat-pl-13/,901825il.jpg
Blu-Knight Brand Produce Label (1932),Anonymous,1932,https://artvee.com/dl/blu-knight-brand-produce-label/,910842il.jpg
Spanish market woman (1928),"Maud Sherwood (New Zealander, 1880–1956)",1928,https://artvee.com/dl/spanish-market-woman/,202197fg.jpg
Cartoons for the cause Pl.10 (1896),"Walter Crane (English, 1845 - 1915)",1896,https://artvee.com/dl/cartoons-for-the-cause-pl-10/,910730il.jpg
Le rêve (1890),"Alphonse Mucha (Czech, 1860-1939)",1890,https://artvee.com/dl/le-reve-3/,908373il.jpg
Woman’s costume (1914),"Will R. Barnes (American, ?-1939)",1914,https://artvee.com/dl/womans-costume-6/,910537il.jpg
8 Navy Men-Act II (1913),"Will R. Barnes (American, ?-1939)",1913,https://artvee.com/dl/8-navy-men-act-ii/,910091il.jpg
The Wolf turned Shepherd (1900),"Percy J. Billinghurst (English, 1871-1933)",1900,https://artvee.com/dl/the-wolf-turned-shepherd/,909461il.jpg
The new South – the triumph of free labor (1895),"Udo Keppler (American, 1872 – 1956)",1895,https://artvee.com/dl/the-new-south-the-triumph-of-free-labor/,905630il.jpg
Mexican Military Insignia 2 (1894),"Garrick Mallery (American, 1831-1894)",1894,https://artvee.com/dl/mexican-military-insignia-2/,911706il.jpg
Capricieuse (1921-1922),Anonymous,1921-1922,https://artvee.com/dl/toujours-chic-les-deshabilles-hiver-1921-1922-capricieuse/,50428fs.jpg
Étoile Polaire (1902),"Alphonse Mucha (Czech, 1860-1939)",1902,https://artvee.com/dl/etoile-polaire/,901297il.jpg
True democracy is safe! (1896),"Charles Jay Taylor (American, 1855-1929)",1896,https://artvee.com/dl/true-democracy-is-safe/,905223il.jpg
Modes feminines du XIXe siecle 1871 (1908),"Henri Boutet (French, 1851-1919)",1908,https://artvee.com/dl/modes-feminines-du-xixe-siecle-1871/,902046il.jpg
"Poissons, oiseaux, poussin. (1866)","Félix Bracquemond (French, 1833-1914)",1866,https://artvee.com/dl/poissons-oiseaux-poussin/,906613il.jpg
Coristi uomini (1905),"Plinio Codognato (Italian, 1878-1940)",1905,https://artvee.com/dl/coristi-uomini/,906768il.jpg
Aspects of Nature; The Island (1898),"Henri Rivière (French, 1864 – 1951)",1898,https://artvee.com/dl/aspects-of-nature-the-island/,913325il.jpg
"Ontwerp voor raam in het Nederlands Paviljoen op de tentoonstelling Arts Décoratifs te Parijs, 1925 (1925)","Richard Nicolaüs Roland Holst (Dutch, 1868 - 1938)",1925,https://artvee.com/dl/ontwerp-voor-raam-in-het-nederlands-paviljoen-op-de-tentoonstelling-arts-decoratifs-te-parijs-1925-5/,908288il.jpg
Full cry (1900),"George Reiter Brill (American, 1867 - 1918)",1900,https://artvee.com/dl/full-cry-2/,903629il.jpg
Design for a ceiling (19th Century),"Jules-Edmond-Charles Lachaise (French, ?-1897)",19th Century,https://artvee.com/dl/design-for-a-ceiling-21/,904610il.jpg
K.K.K. (1927),"Adolfo Mexiac (Mexican, 1927-2019)",1927,https://artvee.com/dl/k-k-k/,908356il.jpg
Histoires naturelles Pl 08 (1922),"Pierre Bonnard (French, 1867-1947)",1922,https://artvee.com/dl/histoires-naturelles-pl-08/,914892il.jpg
A breezy run (1908-03),"Blendon Campbell (American, 1872 - 1969)",1908-03,https://artvee.com/dl/a-breezy-run/,13755po.jpg
Mounet-Sully déclamant,"Georges Goursat (Sem) (French, 1863–1934)",None,https://artvee.com/dl/mounet-sully-declamant/,912806il.jpg
Boomtakken (1887 - 1916),"Willem Pothast (Dutch, 1877-1916)",1887 - 1916,https://artvee.com/dl/boomtakken/,908309il.jpg
The moment her shadowy form met his view he…made one grasshopper spring to the door–and was gone! (1911),"Arthur Rackham (English, 1867-1939)",1911,https://artvee.com/dl/the-moment-her-shadowy-form-met-his-view-he-made-one-grasshopper-spring-to-the-door-and-was-gone/,907330il.jpg
"A L’Hotel de Paris (two tables, one with J. P. Morgan (circa 1910)","Georges Goursat (Sem) (French, 1863–1934)",circa 1910,https://artvee.com/dl/a-lhotel-de-paris-two-tables-one-with-j-p-morgan/,902283il.jpg
Battle of Little Big Horn; Custer’s Dead Cavalry (1894),"Garrick Mallery (American, 1831-1894)",1894,https://artvee.com/dl/battle-of-little-big-horn-custers-dead-cavalry/,911694il.jpg
Khaldeiskaia peshch’. (izobrazhenie 2) (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/khaldeiskaia-peshch-izobrazhenie-2/,602108sl.jpg
Dandy Brand Celery Label (1930-1950),Anonymous,1930-1950,https://artvee.com/dl/dandy-brand-celery-label/,910919il.jpg
Gazette du Bon Ton. Art – Modes & Frivolités; Artists (1914),"Francisco Javier Gosé (Spanish, 1876-1915)",1914,https://artvee.com/dl/gazette-du-bon-ton-art-modes-artists-2/,907992il.jpg
Original Design for painted plaster panel (ca 1900),"Elizabeth A. Nedwill (American, 19th century)",ca 1900,https://artvee.com/dl/original-design-for-painted-plaster-panel/,902265il.jpg
Pl. 22 – The Voice of the Ancient Bard (1789),"William Blake (English, 1757-1827)",1789,https://artvee.com/dl/pl-22-the-voice-of-the-ancient-bard/,914972il.jpg
"Le retour des autans ; Tailleur et Robe d’après-midi, de Doeuillet (1920)","Fernand Siméon (French, 1884-1928)",1920,https://artvee.com/dl/le-retour-des-autans-tailleur-et-robe-dapres-midi-de-doeuillet/,907982il.jpg
Trade card for Extrait de Viande de la Cie Liebig with Albertus Magnus (1903),Liebig's Extract of Meat Company,1903,https://artvee.com/dl/trade-card-for-extrait-de-viande-de-la-cie-liebig-with-albertus-magnus/,915345il.jpg
In the Beginning (1883-1884),"Elihu Vedder (American, 1836-1923)",1883-1884,https://artvee.com/dl/in-the-beginning/,901676il.jpg
Human sacrifice before Tohil (1931),Diego Rivera,1931,https://artvee.com/dl/human-sacrifice-before-tohil/,914012il.jpg
The gay Lothario of Europe (1897),"Charles Jay Taylor (American, 1855-1929)",1897,https://artvee.com/dl/the-gay-lothario-of-europe/,903545il.jpg
Smart clothes for the golf links (1919),Anonymous,1919,https://artvee.com/dl/smart-clothes-for-the-golf-links/,51253fs.jpg
Mummy’s Bedtime Story Book Pl.01 (1929),"Jessie Marion King (Scottish, 1875-1949)",1929,https://artvee.com/dl/mummys-bedtime-story-book-pl-01/,910689il.jpg
On Sentry Duty (c. 1905),"Eugène Delâtre (French, 1864-1938)",c. 1905,https://artvee.com/dl/on-sentry-duty/,913135il.jpg
Créations MADY / 12.- JOYEUSES. – Cette charmante rob,Anonymous,None,https://artvee.com/dl/tres-parisien-1924-no-6-creations-mady-12-joyeuses-cette-charmante-rob/,50643fs.jpg
Fashion (Mode) 9 (1912),"Otto Friedrich Carl Lendecke (Austrian, 1886-1918)",1912,https://artvee.com/dl/fashion-mode-9/,50849fs.jpg
"Design for Ceiling, Hôtel Cottier (1879)","Jules-Edmond-Charles Lachaise (French, ?-1897)",1879,https://artvee.com/dl/design-for-ceiling-hotel-cottier-2/,904690il.jpg
A Child’s Book of Warriors Pl 03 (1907),"Herbert Cole (English, 1867–1930)",1907,https://artvee.com/dl/a-childs-book-of-warriors-pl-03/,901402il.jpg
Histoires naturelles Pl 54 (1922),"Pierre Bonnard (French, 1867-1947)",1922,https://artvee.com/dl/histoires-naturelles-pl-54/,914938il.jpg
But Like a Cloistress She Will Veiled Walk (1908),"William Heath Robinson (English, 1872-1944)",1908,https://artvee.com/dl/but-like-a-cloistress-she-will-veiled-walk/,906234il.jpg
Derzhava Monomakhova. (izobrazhenie 2.) (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/derzhava-monomakhova-izobrazhenie-2-2/,602065sl.jpg
Eventails (1924),"George Barbier (French, 1882 - 1932)",1924,https://artvee.com/dl/eventails/,908099il.jpg
DISCUSSION. – En marocain imprimé… (1923),Anonymous,1923,https://artvee.com/dl/tres-parisien-1923-no-10-14-discussion-en-marocain-imprime/,50511fs.jpg
Saint bovine (1905),"Udo Keppler (American, 1872 – 1956)",1905,https://artvee.com/dl/saint-bovine-2/,905533il.jpg
Zelfportret van Meijer Bleekrode (1923),"Meijer Bleekrode (Dutch, 1896-1943)",1923,https://artvee.com/dl/zelfportret-van-meijer-bleekrode/,902517il.jpg
Alternative designs for the painted decoration of a ceiling (19th Century),"Jules-Edmond-Charles Lachaise (French, ?-1897)",19th Century,https://artvee.com/dl/alternative-designs-for-the-painted-decoration-of-a-ceiling/,904581il.jpg
Press Ballet (1913),"Will R. Barnes (American, ?-1939)",1913,https://artvee.com/dl/press-ballet/,910384il.jpg
New Dreams of Happiness (Neue Träume von Glück) (1887),"Max Klinger (German, 1857-1920)",1887,https://artvee.com/dl/new-dreams-of-happiness-neue-traume-von-gluck/,914240il.jpg
Four Dissected Heads with Details of Eyes,"Arnauld Gautier d'Agoty (French, 1741-1780)",None,https://artvee.com/dl/four-dissected-heads-with-details-of-eyes/,908885il.jpg
"Le plaisir a la mode ; Manteau du soir, en tissu de Bianchini (1921)","Fernand Siméon (French, 1884-1928)",1921,https://artvee.com/dl/le-plaisir-a-la-mode-manteau-du-soir-en-tissu-de-bianchini/,907981il.jpg
When hearts are trumps (1894),"Will Bradley (American, 1868 – 1962)",1894,https://artvee.com/dl/when-hearts-are-trumps/,900221il.jpg
The Song in the Wilderness (1883-1884),"Elihu Vedder (American, 1836-1923)",1883-1884,https://artvee.com/dl/the-song-in-the-wilderness/,901708il.jpg
Bacchante in ‘Narcisse’ (1911 - 1916),"Léon Bakst (Russian, 1866-1924)",1911 - 1916,https://artvee.com/dl/bacchante-in-narcisse/,908627il.jpg
"Racing, 20 (1912 - 1924)","Will R. Barnes (American, ?-1939)",1912 - 1924,https://artvee.com/dl/racing-20/,910389il.jpg
Histoire de la princesse Boudour Pl.07 (1926),"Francois-Louis Schmied (French, 1873-1941)",1926,https://artvee.com/dl/histoire-de-la-princesse-boudour-pl-07/,910613il.jpg
"An original theory or new hypothesis of the universe, Plate XIV (1750)","Thomas Wright (English, 1711 – 1786)",1750,https://artvee.com/dl/an-original-theory-or-new-hypothesis-of-the-universe-plate-xiv/,912310il.jpg
Wishnatzki and Nathel – Blue Label Produce (1930-1950),Anonymous,1930-1950,https://artvee.com/dl/wishnatzki-and-nathel-blue-label-produce/,911431il.jpg
"Design for unidentified ballroom, probably New York City area.] [Perspective rendering in vermillion and gold (1920)","Winold Reiss (American, 1886-1953)",1920,https://artvee.com/dl/design-for-unidentified-ballroom-probably-new-york-city-area-perspective-rendering-in-vermillion-and-gold/,906327il.jpg
Aeroplane taking off from aircraft carrier (between 1939 and 1946),Anonymous,between 1939 and 1946,https://artvee.com/dl/aeroplane-taking-off-from-aircraft-carrier/,17242po.jpg
Butterfly Pupae (1561–1596),"Joris Hoefnagel (Flemish, 1542-1600)",1561–1596,https://artvee.com/dl/butterfly-pupae/,914627il.jpg
The Mysteries of the Rosary (1846),"Augustus Pugin (English, 1812-1852)",1846,https://artvee.com/dl/the-mysteries-of-the-rosary/,904171il.jpg
Kol’chuzhnyia rukovitsy (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/kolchuzhnyia-rukovitsy/,602119sl.jpg
Mrs G. determines to borrow her mistress’ dishes (1871),"McLoughlin Bros (American, 1858-1920)",1871,https://artvee.com/dl/mrs-g-determines-to-borrow-her-mistress-dishes/,915441il.jpg
Adventures of a Teddy Bear I (1922),"Frank Ver Beck (American, 1858-1933)",1922,https://artvee.com/dl/adventures-of-a-teddy-bear-i/,906629il.jpg
Landscape with a Farm (1920),"Gustave De Smet (Dutch, 1877 – 1943)",1920,https://artvee.com/dl/landscape-with-a-farm-3/,911751il.jpg
La Vie Parisienne,"René Vincent (French, 1879–1936)",None,https://artvee.com/dl/la-vie-parisienne/,15606po.jpg
Design drawing (ca. 1883),"Christopher Dresser (English, 1834-1904)",ca. 1883,https://artvee.com/dl/design-drawing-16/,904535il.jpg
"Yachting, 3 (1912 - 1924)","Will R. Barnes (American, ?-1939)",1912 - 1924,https://artvee.com/dl/yachting-3/,910575il.jpg
The Art of Decorative Design pl15 (1862),"Christopher Dresser (English, 1834-1904)",1862,https://artvee.com/dl/the-art-of-decorative-design-pl15/,905770il.jpg
Beefeater (1898),,1898,https://artvee.com/dl/beefeater-3/,913530il.jpg
"Bright-Wits, Prince of Mogadore Pl 11 (1909)",Leopold Flood,1909,https://artvee.com/dl/bright-wits-prince-of-mogadore-pl-11/,914821il.jpg
"Le second livre des monogrammes, marques, cachets et es libris Pl.74 (1908)","George Auriol (French, 1863–1938)",1908,https://artvee.com/dl/le-second-livre-des-monogrammes-marques-cachets-et-es-libris-pl-74/,914602il.jpg
Duivels die mij sarren (1895),"James Ensor (Belgian, 1860-1949)",1895,https://artvee.com/dl/duivels-die-mij-sarren/,911835il.jpg
Robe de crêpe de Chine blanc (1912),Anonymous,1912,https://artvee.com/dl/journal-des-dames-et-des-modes-1912-costumes-parisiens-no-39-robe-de-crepe-de-chine-blanc/,50324fs.jpg
"The Wolf, the Fox, and the Ape (1912)","Arthur Rackham (English, 1867-1939)",1912,https://artvee.com/dl/the-wolf-the-fox-and-the-ape/,909099il.jpg
‘He took his place once more on the bench at the inn-door’ (1910),"Arthur Rackham (English, 1867-1939)",1910,https://artvee.com/dl/he-took-his-place-once-more-on-the-bench-at-the-inn-door/,907302il.jpg
